. Sequence file : [6t_8p_filtered_min4_phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

      	     	          	           	             	                                      	 0.13925   0.78914   0.05998  -0.98836  

  #178	14   	-727609.77102	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00560   0.05798   0.80754   0.14008  
      	     	          	           	             	                                      	 0.06682  -0.99565   0.02327   0.90556  
      	     	          	           	             	                                      	 0.92232   0.02306  -1.01250   0.06712  
      	     	          	           	             	                                      	 0.14046   0.78781   0.05893  -0.98720  

  #179	14   	-728781.73780	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00524   0.05992   0.80491   0.14041  
      	     	          	           	             	                                      	 0.06906  -0.99904   0.02268   0.90730  
      	     	          	           	             	                                      	 0.91931   0.02248  -1.00818   0.06639  
      	     	          	           	             	                                      	 0.14079   0.78932   0.05829  -0.98839  

  #180	14   	-727804.47100	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00679   0.05894   0.80705   0.14081  
      	     	          	           	             	                                      	 0.06792  -0.99731   0.02304   0.90635  
      	     	          	           	             	                                      	 0.92176   0.02283  -1.00980   0.06521  
      	     	          	           	             	                                      	 0.14118   0.78849   0.05725  -0.98692  

  #181	14   	-725725.61260	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00328   0.05804   0.80583   0.13940  
      	     	          	           	             	                                      	 0.06689  -0.99785   0.02332   0.90764  
      	     	          	           	             	                                      	 0.92037   0.02311  -1.01115   0.06767  
      	     	          	           	             	                                      	 0.13977   0.78962   0.05940  -0.98879  

  #182	14   	-729214.81285	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00273   0.05803   0.80426   0.14044  
      	     	          	           	             	                                      	 0.06688  -0.99923   0.02352   0.90883  
      	     	          	           	             	                                      	 0.91858   0.02331  -1.00880   0.06691  
      	     	          	           	             	                                      	 0.14081   0.79065   0.05874  -0.99020  

  #183	14   	-727474.41822	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00732   0.05971   0.80659   0.14102  
      	     	          	           	             	                                      	 0.06882  -0.99804   0.02345   0.90576  
      	     	          	           	             	                                      	 0.92124   0.02324  -1.00925   0.06477  
      	     	          	           	             	                                      	 0.14139   0.78799   0.05686  -0.98624  

  #184	14   	-726830.34000	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00064   0.05648   0.80189   0.14228  
      	     	          	           	             	                                      	 0.06509  -1.00031   0.02338   0.91184  
      	     	          	           	             	                                      	 0.91586   0.02317  -1.00549   0.06646  
      	     	          	           	             	                                      	 0.14266   0.79327   0.05834  -0.99427  

  #185	14   	-727202.26674	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00068   0.05840   0.80342   0.13885  
      	     	          	           	             	                                      	 0.06731  -1.00032   0.02351   0.90951  
      	     	          	           	             	                                      	 0.91761   0.02329  -1.00951   0.06860  
      	     	          	           	             	                                      	 0.13922   0.79124   0.06022  -0.99069  

  #186	14   	-727815.43606	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00794   0.05897   0.80718   0.14178  
      	     	          	           	             	                                      	 0.06797  -0.99547   0.02302   0.90448  
      	     	          	           	             	                                      	 0.92191   0.02281  -1.01049   0.06577  
      	     	          	           	             	                                      	 0.14216   0.78687   0.05773  -0.98677  

  #187	14   	-728762.60583	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00653   0.05718   0.80551   0.14384  
      	     	          	           	             	                                      	 0.06590  -0.99447   0.02332   0.90525  
      	     	          	           	             	                                      	 0.92001   0.02311  -1.00943   0.06631  
      	     	          	           	             	                                      	 0.14422   0.78754   0.05822  -0.98998  

  #188	14   	-727930.15771	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00574   0.05848   0.80533   0.14193  
      	     	          	           	             	                                      	 0.06740  -0.99783   0.02351   0.90691  
      	     	          	           	             	                                      	 0.91980   0.02330  -1.00848   0.06538  
      	     	          	           	             	                                      	 0.14231   0.78898   0.05739  -0.98869  

  #189	14   	-728828.11385	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00666   0.05805   0.80691   0.14171  
      	     	          	           	             	                                      	 0.06690  -0.99565   0.02452   0.90423  
      	     	          	           	             	                                      	 0.92160   0.02430  -1.01189   0.06599  
      	     	          	           	             	                                      	 0.14209   0.78665   0.05793  -0.98667  

  #190	14   	-728159.69287	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00308   0.05948   0.80363   0.13997  
      	     	          	           	             	                                      	 0.06856  -1.00116   0.02582   0.90678  
      	     	          	           	             	                                      	 0.91785   0.02559  -1.00970   0.06626  
      	     	          	           	             	                                      	 0.14035   0.78887   0.05817  -0.98739  

  #191	14   	-728505.46795	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00281   0.05945   0.80312   0.14024  
      	     	          	           	             	                                      	 0.06851  -1.00156   0.02223   0.91082  
      	     	          	           	             	                                      	 0.91728   0.02203  -1.00544   0.06613  
      	     	          	           	             	                                      	 0.14062   0.79238   0.05805  -0.99105  

  #192	14   	-726213.48542	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00651   0.05849   0.80759   0.14043  
      	     	          	           	             	                                      	 0.06741  -0.99809   0.02377   0.90691  
      	     	          	           	             	                                      	 0.92238   0.02356  -1.01018   0.06425  
      	     	          	           	             	                                      	 0.14080   0.78898   0.05640  -0.98619  

  #193	14   	-727782.96299	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00331   0.05850   0.80189   0.14292  
      	     	          	           	             	                                      	 0.06742  -0.99947   0.02339   0.90866  
      	     	          	           	             	                                      	 0.91587   0.02318  -1.00560   0.06654  
      	     	          	           	             	                                      	 0.14330   0.79051   0.05842  -0.99223  

  #194	14   	-727828.25992	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00131   0.05811   0.80598   0.13722  
      	     	          	           	             	                                      	 0.06697  -1.00228   0.02514   0.91017  
      	     	          	           	             	                                      	 0.92054   0.02492  -1.01106   0.06560  
      	     	          	           	             	                                      	 0.13759   0.79182   0.05759  -0.98699  

  #195	14   	-727078.35766	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00782   0.05786   0.80979   0.14018  
      	     	          	           	             	                                      	 0.06668  -0.99418   0.02348   0.90402  
      	     	          	           	             	                                      	 0.92489   0.02327  -1.01407   0.06591  
      	     	          	           	             	                                      	 0.14055   0.78647   0.05786  -0.98487  

  #196	14   	-726109.77292	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00115   0.05632   0.80649   0.13834  
      	     	          	           	             	                                      	 0.06492  -0.99976   0.02364   0.91121  
      	     	          	           	             	                                      	 0.92112   0.02342  -1.01078   0.06624  
      	     	          	           	             	                                      	 0.13871   0.79272   0.05815  -0.98959  

  #197	14   	-727828.56830	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.01004   0.05819   0.80977   0.14209  
      	     	          	           	             	                                      	 0.06707  -0.99298   0.02315   0.90276  
      	     	          	           	             	                                      	 0.92486   0.02294  -1.01275   0.06494  
      	     	          	           	             	                                      	 0.14247   0.78537   0.05701  -0.98485  

  #198	14   	-728382.95115	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-0.99775   0.05706   0.80153   0.13916  
      	     	          	           	             	                                      	 0.06576  -1.00292   0.02367   0.91348  
      	     	          	           	             	                                      	 0.91546   0.02346  -1.00676   0.06785  
      	     	          	           	             	                                      	 0.13953   0.79470   0.05956  -0.99379  

  #199	14   	-726997.24018	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00239   0.05746   0.80330   0.14164  
      	     	          	           	             	                                      	 0.06622  -1.00032   0.02285   0.91125  
      	     	          	           	             	                                      	 0.91748   0.02265  -1.00568   0.06556  
      	     	          	           	             	                                      	 0.14201   0.79276   0.05756  -0.99233  

  #200	14   	-727171.32776	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00296   0.05993   0.80454   0.13849  
      	     	          	           	             	                                      	 0.06907  -1.00035   0.02348   0.90779  
      	     	          	           	             	                                      	 0.91889   0.02327  -1.00988   0.06772  
      	     	          	           	             	                                      	 0.13886   0.78975   0.05945  -0.98806  

  #201	14   	-727791.44858	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00170   0.05891   0.80464   0.13815  
      	     	          	           	             	                                      	 0.06789  -1.00034   0.02420   0.90825  
      	     	          	           	             	                                      	 0.91901   0.02398  -1.01099   0.06799  
      	     	          	           	             	                                      	 0.13851   0.79015   0.05969  -0.98835  

  #202	14   	-726965.60433	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00497   0.05757   0.81031   0.13709  
      	     	          	           	             	                                      	 0.06635  -0.99571   0.02429   0.90507  
      	     	          	           	             	                                      	 0.92548   0.02407  -1.01687   0.06732  
      	     	          	           	             	                                      	 0.13745   0.78739   0.05910  -0.98394  

  #203	14   	-728350.12661	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00380   0.05775   0.80581   0.14024  
      	     	          	           	             	                                      	 0.06656  -0.99718   0.02370   0.90693  
      	     	          	           	             	                                      	 0.92035   0.02348  -1.01123   0.06739  
      	     	          	           	             	                                      	 0.14061   0.78900   0.05916  -0.98878  

  #204	14   	-727764.40702	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00146   0.05793   0.80542   0.13811  
      	     	          	           	             	                                      	 0.06677  -1.00042   0.02391   0.90975  
      	     	          	           	             	                                      	 0.91990   0.02369  -1.01066   0.06708  
      	     	          	           	             	                                      	 0.13847   0.79145   0.05888  -0.98881  

  #205	14   	-729327.16863	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00373   0.05899   0.80251   0.14223  
      	     	          	           	             	                                      	 0.06799  -0.99883   0.02332   0.90753  
      	     	          	           	             	                                      	 0.91658   0.02311  -1.00694   0.06726  
      	     	          	           	             	                                      	 0.14261   0.78952   0.05904  -0.99117  

  #206	14   	-728455.88765	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00438   0.05937   0.80619   0.13882  
      	     	          	           	             	                                      	 0.06843  -0.99825   0.02304   0.90678  
      	     	          	           	             	                                      	 0.92077   0.02284  -1.01114   0.06753  
      	     	          	           	             	                                      	 0.13919   0.78887   0.05928  -0.98735  

  #207	14   	-727495.62261	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00627   0.05800   0.80592   0.14235  
      	     	          	           	             	                                      	 0.06685  -0.99595   0.02472   0.90439  
      	     	          	           	             	                                      	 0.92047   0.02449  -1.01104   0.06608  
      	     	          	           	             	                                      	 0.14273   0.78679   0.05801  -0.98753  

  #208	14   	-727325.23751	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-0.99764   0.05841   0.80206   0.13717  
      	     	          	           	             	                                      	 0.06732  -1.00571   0.02513   0.91325  
      	     	          	           	             	                                      	 0.91606   0.02491  -1.00770   0.06674  
      	     	          	           	             	                                      	 0.13754   0.79450   0.05859  -0.99063  

  #209	14   	-728168.62511	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00500   0.05786   0.80602   0.14112  
      	     	          	           	             	                                      	 0.06668  -0.99821   0.02323   0.90830  
      	     	          	           	             	                                      	 0.92058   0.02302  -1.00874   0.06514  
      	     	          	           	             	                                      	 0.14150   0.79019   0.05718  -0.98887  

  #210	14   	-727627.35182	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00417   0.05859   0.80673   0.13886  
      	     	          	           	             	                                      	 0.06752  -0.99962   0.02326   0.90884  
      	     	          	           	             	                                      	 0.92139   0.02305  -1.00995   0.06551  
      	     	          	           	             	                                      	 0.13923   0.79066   0.05751  -0.98741  

  #211	14   	-727494.37368	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00592   0.05809   0.80917   0.13866  
      	     	          	           	             	                                      	 0.06695  -0.99371   0.02360   0.90315  
      	     	          	           	             	                                      	 0.92419   0.02339  -1.01639   0.06881  
      	     	          	           	             	                                      	 0.13903   0.78571   0.06041  -0.98515  

  #212	14   	-727746.03018	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-0.99700   0.05638   0.80215   0.13848  
      	     	          	           	             	                                      	 0.06497  -1.00364   0.02381   0.91486  
      	     	          	           	             	                                      	 0.91617   0.02360  -1.00696   0.06719  
      	     	          	           	             	                                      	 0.13884   0.79590   0.05898  -0.99373  

  #213	14   	-727968.94781	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00279   0.05844   0.80516   0.13919  
      	     	          	           	             	                                      	 0.06736  -1.00099   0.02539   0.90824  
      	     	          	           	             	                                      	 0.91960   0.02516  -1.01033   0.06557  
      	     	          	           	             	                                      	 0.13956   0.79015   0.05756  -0.98727  

  #214	14   	-727341.28479	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-0.99984   0.05768   0.80226   0.13991  
      	     	          	           	             	                                      	 0.06648  -1.00336   0.02377   0.91311  
      	     	          	           	             	                                      	 0.91629   0.02355  -1.00556   0.06572  
      	     	          	           	             	                                      	 0.14028   0.79438   0.05769  -0.99235  

  #215	14   	-725867.69564	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00257   0.05653   0.80609   0.13996  
      	     	          	           	             	                                      	 0.06515  -0.99748   0.02335   0.90898  
      	     	          	           	             	                                      	 0.92066   0.02314  -1.01091   0.06711  
      	     	          	           	             	                                      	 0.14033   0.79079   0.05891  -0.99003  

  #216	14   	-728896.96635	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00168   0.05753   0.80196   0.14218  
      	     	          	           	             	                                      	 0.06630  -0.99984   0.02377   0.90977  
      	     	          	           	             	                                      	 0.91595   0.02356  -1.00645   0.06694  
      	     	          	           	             	                                      	 0.14256   0.79147   0.05876  -0.99279  

  #217	14   	-727113.52343	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00416   0.05848   0.80636   0.13932  
      	     	          	           	             	                                      	 0.06740  -0.99768   0.02347   0.90681  
      	     	          	           	             	                                      	 0.92097   0.02326  -1.01156   0.06733  
      	     	          	           	             	                                      	 0.13969   0.78890   0.05910  -0.98769  

  #218	14   	-726265.52297	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00408   0.05906   0.80448   0.14054  
      	     	          	           	             	                                      	 0.06806  -1.00013   0.02235   0.90972  
      	     	          	           	             	                                      	 0.91883   0.02215  -1.00663   0.06565  
      	     	          	           	             	                                      	 0.14091   0.79143   0.05764  -0.98998  

  #219	14   	-727904.98266	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00259   0.05827   0.80408   0.14023  
      	     	          	           	             	                                      	 0.06716  -1.00028   0.02425   0.90887  
      	     	          	           	             	                                      	 0.91837   0.02403  -1.00871   0.06632  
      	     	          	           	             	                                      	 0.14061   0.79069   0.05822  -0.98951  

  #220	14   	-726741.41213	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00615   0.05976   0.80807   0.13832  
      	     	          	           	             	                                      	 0.06888  -0.99866   0.02239   0.90740  
      	     	          	           	             	                                      	 0.92293   0.02219  -1.01067   0.06555  
      	     	          	           	             	                                      	 0.13868   0.78941   0.05754  -0.98563  

  #221	14   	-727469.28108	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00032   0.05782   0.80122   0.14128  
      	     	          	           	             	                                      	 0.06664  -1.00269   0.02368   0.91237  
      	     	          	           	             	                                      	 0.91510   0.02346  -1.00456   0.06599  
      	     	          	           	             	                                      	 0.14166   0.79374   0.05793  -0.99333  

  #222	14   	-727996.91235	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00438   0.05726   0.80764   0.13948  
      	     	          	           	             	                                      	 0.06600  -0.99820   0.02395   0.90826  
      	     	          	           	             	                                      	 0.92243   0.02373  -1.01134   0.06518  
      	     	          	           	             	                                      	 0.13985   0.79015   0.05722  -0.98722  

  #223	14   	-728243.08700	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00225   0.05902   0.80746   0.13578  
      	     	          	           	             	                                      	 0.06802  -0.99731   0.02364   0.90565  
      	     	          	           	             	                                      	 0.92223   0.02342  -1.01614   0.07049  
      	     	          	           	             	                                      	 0.13614   0.78789   0.06188  -0.98591  

  #224	14   	-726958.99854	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00330   0.05832   0.80393   0.14105  
      	     	          	           	             	                                      	 0.06721  -0.99872   0.02341   0.90810  
      	     	          	           	             	                                      	 0.91820   0.02320  -1.00849   0.06709  
      	     	          	           	             	                                      	 0.14143   0.79002   0.05890  -0.99035  

  #225	14   	-725679.96510	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00073   0.05630   0.80313   0.14130  
      	     	          	           	             	                                      	 0.06489  -1.00001   0.02331   0.91181  
      	     	          	           	             	                                      	 0.91729   0.02310  -1.00684   0.06645  
      	     	          	           	             	                                      	 0.14168   0.79325   0.05833  -0.99325  

  #226	14   	-728984.98010	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00564   0.05751   0.80669   0.14144  
      	     	          	           	             	                                      	 0.06628  -0.99567   0.02413   0.90526  
      	     	          	           	             	                                      	 0.92135   0.02391  -1.01178   0.06652  
      	     	          	           	             	                                      	 0.14182   0.78755   0.05840  -0.98777  

  #227	14   	-727753.11276	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00228   0.05909   0.79998   0.14321  
      	     	          	           	             	                                      	 0.06810  -1.00183   0.02296   0.91078  
      	     	          	           	             	                                      	 0.91369   0.02275  -1.00250   0.06605  
      	     	          	           	             	                                      	 0.14359   0.79235   0.05799  -0.99393  

  #228	14   	-726826.74265	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00205   0.05787   0.80561   0.13856  
      	     	          	           	             	                                      	 0.06670  -0.99891   0.02315   0.90906  
      	     	          	           	             	                                      	 0.92012   0.02294  -1.01090   0.06783  
      	     	          	           	             	                                      	 0.13893   0.79085   0.05955  -0.98933  

  #229	14   	-727625.14979	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00243   0.05800   0.80625   0.13818  
      	     	          	           	             	                                      	 0.06684  -0.99835   0.02352   0.90799  
      	     	          	           	             	                                      	 0.92085   0.02331  -1.01225   0.06809  
      	     	          	           	             	                                      	 0.13855   0.78992   0.05978  -0.98825  

  #230	14   	-727402.88059	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00342   0.05693   0.80530   0.14119  
      	     	          	           	             	                                      	 0.06561  -0.99719   0.02343   0.90815  
      	     	          	           	             	                                      	 0.91977   0.02322  -1.00987   0.06688  
      	     	          	           	             	                                      	 0.14157   0.79006   0.05871  -0.99034  

  #231	14   	-727151.10583	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00140   0.05771   0.80376   0.13992  
      	     	          	           	             	                                      	 0.06652  -1.00193   0.02486   0.91055  
      	     	          	           	             	                                      	 0.91801   0.02464  -1.00804   0.06540  
      	     	          	           	             	                                      	 0.14029   0.79215   0.05741  -0.98986  

  #232	14   	-728107.51986	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00231   0.05892   0.80428   0.13911  
      	     	          	           	             	                                      	 0.06791  -1.00114   0.02264   0.91059  
      	     	          	           	             	                                      	 0.91859   0.02244  -1.00755   0.06652  
      	     	          	           	             	                                      	 0.13948   0.79219   0.05840  -0.99006  

  #233	14   	-728282.88695	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00690   0.06039   0.80681   0.13970  
      	     	          	           	             	                                      	 0.06960  -0.99756   0.02427   0.90370  
      	     	          	           	             	                                      	 0.92149   0.02405  -1.01203   0.06649  
      	     	          	           	             	                                      	 0.14007   0.78619   0.05837  -0.98464  

  #234	14   	-727422.56429	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00293   0.05924   0.80158   0.14212  
      	     	          	           	             	                                      	 0.06827  -1.00155   0.02290   0.91038  
      	     	          	           	             	                                      	 0.91551   0.02269  -1.00396   0.06576  
      	     	          	           	             	                                      	 0.14250   0.79200   0.05773  -0.99223  

  #235	14   	-727173.25442	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00469   0.05832   0.80774   0.13863  
      	     	          	           	             	                                      	 0.06721  -1.00075   0.02441   0.90913  
      	     	          	           	             	                                      	 0.92255   0.02419  -1.01024   0.06350  
      	     	          	           	             	                                      	 0.13900   0.79091   0.05574  -0.98566  

  #236	14   	-727600.34572	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00217   0.05632   0.80472   0.14112  
      	     	          	           	             	                                      	 0.06491  -0.99722   0.02324   0.90907  
      	     	          	           	             	                                      	 0.91910   0.02303  -1.00973   0.06760  
      	     	          	           	             	                                      	 0.14150   0.79086   0.05934  -0.99171  

  #237	14   	-728910.39763	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00378   0.05766   0.80523   0.14090  
      	     	          	           	             	                                      	 0.06645  -0.99597   0.02309   0.90643  
      	     	          	           	             	                                      	 0.91968   0.02288  -1.01108   0.06851  
      	     	          	           	             	                                      	 0.14127   0.78857   0.06015  -0.98998  

  #238	14   	-729057.48091	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00405   0.05960   0.80668   0.13778  
      	     	          	           	             	                                      	 0.06868  -1.00123   0.02302   0.90952  
      	     	          	           	             	                                      	 0.92134   0.02281  -1.00936   0.06521  
      	     	          	           	             	                                      	 0.13814   0.79126   0.05725  -0.98665  

  #239	14   	-728444.97770	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00642   0.05790   0.80620   0.14231  
      	     	          	           	             	                                      	 0.06674  -0.99800   0.02357   0.90770  
      	     	          	           	             	                                      	 0.92079   0.02336  -1.00793   0.06378  
      	     	          	           	             	                                      	 0.14269   0.78967   0.05599  -0.98835  

  #240	14   	-728617.79422	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00158   0.05841   0.80350   0.13966  
      	     	          	           	             	                                      	 0.06732  -0.99963   0.02275   0.90955  
      	     	          	           	             	                                      	 0.91771   0.02254  -1.00853   0.06828  
      	     	          	           	             	                                      	 0.14003   0.79128   0.05994  -0.99126  

  #241	14   	-728544.53341	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00470   0.05751   0.80758   0.13961  
      	     	          	           	             	                                      	 0.06628  -0.99670   0.02408   0.90634  
      	     	          	           	             	                                      	 0.92237   0.02387  -1.01281   0.06657  
      	     	          	           	             	                                      	 0.13999   0.78849   0.05844  -0.98692  

  #242	14   	-728025.64848	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00111   0.05792   0.80288   0.14032  
      	     	          	           	             	                                      	 0.06675  -1.00095   0.02369   0.91051  
      	     	          	           	             	                                      	 0.91700   0.02348  -1.00740   0.06693  
      	     	          	           	             	                                      	 0.14069   0.79211   0.05875  -0.99156  

  #243	14   	-728397.46162	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00133   0.05883   0.80554   0.13696  
      	     	          	           	             	                                      	 0.06781  -1.00144   0.02336   0.91027  
      	     	          	           	             	                                      	 0.92004   0.02315  -1.01042   0.06724  
      	     	          	           	             	                                      	 0.13732   0.79191   0.05902  -0.98826  

  #244	14   	-726104.45344	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00419   0.05792   0.80577   0.14050  
      	     	          	           	             	                                      	 0.06675  -0.99765   0.02272   0.90817  
      	     	          	           	             	                                      	 0.92030   0.02252  -1.00951   0.06668  
      	     	          	           	             	                                      	 0.14087   0.79008   0.05854  -0.98950  

  #245	14   	-728682.90894	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00463   0.05617   0.80832   0.14013  
      	     	          	           	             	                                      	 0.06474  -0.99367   0.02343   0.90550  
      	     	          	           	             	                                      	 0.92321   0.02322  -1.01457   0.06814  
      	     	          	           	             	                                      	 0.14051   0.78775   0.05982  -0.98808  

  #246	14   	-728827.26318	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-0.99994   0.05783   0.80419   0.13792  
      	     	          	           	             	                                      	 0.06665  -1.00153   0.02358   0.91130  
      	     	          	           	             	                                      	 0.91849   0.02337  -1.00945   0.06759  
      	     	          	           	             	                                      	 0.13829   0.79280   0.05934  -0.99043  

  #247	14   	-727856.64410	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00014   0.05793   0.80339   0.13882  
      	     	          	           	             	                                      	 0.06676  -1.00249   0.02380   0.91192  
      	     	          	           	             	                                      	 0.91758   0.02359  -1.00770   0.06653  
      	     	          	           	             	                                      	 0.13919   0.79335   0.05840  -0.99094  

  #248	14   	-726628.02316	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00373   0.05789   0.80571   0.14013  
      	     	          	           	             	                                      	 0.06672  -0.99725   0.02325   0.90729  
      	     	          	           	             	                                      	 0.92023   0.02304  -1.01084   0.06757  
      	     	          	           	             	                                      	 0.14051   0.78931   0.05932  -0.98914  

  #249	14   	-727433.22388	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00075   0.06026   0.80152   0.13898  
      	     	          	           	             	                                      	 0.06945  -1.00600   0.02441   0.91215  
      	     	          	           	             	                                      	 0.91545   0.02419  -1.00464   0.06500  
      	     	          	           	             	                                      	 0.13935   0.79354   0.05706  -0.98995  

  #250	14   	-727730.27238	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00082   0.05859   0.80203   0.14020  
      	     	          	           	             	                                      	 0.06752  -1.00145   0.02372   0.91020  
      	     	          	           	             	                                      	 0.91603   0.02351  -1.00707   0.06753  
      	     	          	           	             	                                      	 0.14058   0.79185   0.05929  -0.99171  

  #251	14   	-726489.42600	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-0.99815   0.06001   0.80075   0.13739  
      	     	          	           	             	                                      	 0.06916  -1.00479   0.02408   0.91155  
      	     	          	           	             	                                      	 0.91457   0.02386  -1.00732   0.06889  
      	     	          	           	             	                                      	 0.13776   0.79302   0.06048  -0.99126  

  #252	14   	-728938.11005	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00351   0.05644   0.80502   0.14205  
      	     	          	           	             	                                      	 0.06505  -0.99952   0.02524   0.90923  
      	     	          	           	             	                                      	 0.91945   0.02501  -1.00838   0.06392  
      	     	          	           	             	                                      	 0.14243   0.79101   0.05611  -0.98954  

  #253	14   	-727020.78678	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00455   0.05792   0.80606   0.14057  
      	     	          	           	             	                                      	 0.06675  -0.99620   0.02387   0.90557  
      	     	          	           	             	                                      	 0.92064   0.02366  -1.01200   0.06771  
      	     	          	           	             	                                      	 0.14094   0.78782   0.05944  -0.98820  

  #254	14   	-727347.70624	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00261   0.05816   0.80486   0.13959  
      	     	          	           	             	                                      	 0.06703  -1.00082   0.02366   0.91013  
      	     	          	           	             	                                      	 0.91926   0.02345  -1.00833   0.06562  
      	     	          	           	             	                                      	 0.13996   0.79179   0.05761  -0.98936  

  #255	14   	-726493.94563	No         	0.000    	 0.26734   0.23196   0.23407   0.26663	-1.00490   0.05684   0.80703   0.14103  
      	     	          	           	             	                                      	 0.06551  -0.99459   0.02347   0.90561  
      	     	          	           	             	                                      	 0.92174   0.02326  -1.01267   0.06768  
